orderDate,orderNumber,quantityOrdered,priceEach,productName,productLine,buyPrice,city,country,Sales Value,Cost of Sales,Net Profit,Total_Revenue
11-10-2004,10304,38,95.24,1917 Maxwell Touring Car,Vintage Cars,57.54,Versailles,France,3619,2186.52,1432.6,3619.12
11-10-2004,10304,34,44.27,1939 Cadillac Limousine,Vintage Cars,23.14,Versailles,France,1505,786.76,718.42,1505.18
11-10-2004,10304,23,29.21,1939 Chevrolet Deluxe Coupe,Vintage Cars,22.57,Versailles,France,672,519.11,152.72,671.83
11-10-2004,10304,44,42.11,1938 Cadillac V-16 Presidential Limousine,Vintage Cars,20.61,Versailles,France,1853,906.84,946,1852.84
11-10-2004,10304,33,80.83,1936 Chrysler Airflow,Vintage Cars,57.46,Versailles,France,2667,1896.18,771.21,2667.39
11-10-2004,10304,36,52.36,1996 Peterbilt 379 Stake Bed with Outrigger,Trucks and Buses,33.61,Versailles,France,1885,1209.96,675,1884.96
11-10-2004,10304,40,80.92,1982 Camaro Z28,Classic Cars,46.53,Versailles,France,3237,1861.2,1375.6,3236.8
13-10-2004,10305,38,130.01,1962 LanciaA Delta 16V,Classic Cars,103.42,Cambridge,USA,4940,3929.96,1010.42,4940.38
13-10-2004,10305,38,107.84,1957 Chevy Pickup,Trucks and Buses,55.7,Cambridge,USA,4098,2116.6,1981.32,4097.92
13-10-2004,10305,27,132.62,1998 Chrysler Plymouth Prowler,Classic Cars,101.51,Cambridge,USA,3581,2740.77,839.97,3580.74
13-10-2004,10305,36,117.82,1964 Mercedes Tour Bus,Trucks and Buses,74.86,Cambridge,USA,4242,2694.96,1546.56,4241.52
13-10-2004,10305,41,58.95,1926 Ford Fire Engine,Trucks and Buses,24.92,Cambridge,USA,2417,1021.72,1395.23,2416.95
13-10-2004,10305,37,160.87,1992 Ferrari 360 Spider red,Classic Cars,77.9,Cambridge,USA,5952,2882.3,3069.89,5952.19
13-10-2004,10305,22,112.6,1940s Ford truck,Trucks and Buses,84.76,Cambridge,USA,2477,1864.72,612.48,2477.2
13-10-2004,10305,45,48.55,1970 Dodge Coronet,Classic Cars,32.37,Cambridge,USA,2185,1456.65,728.1,2184.75
13-10-2004,10305,24,107.34,1962 Volkswagen Microbus,Trucks and Buses,61.34,Cambridge,USA,2576,1472.16,1104,2576.16
13-10-2004,10305,48,30.76,1958 Chevy Corvette Limited Edition,Classic Cars,15.91,Cambridge,USA,1476,763.68,712.8,1476.48
13-10-2004,10305,36,118.28,1992 Porsche Cayenne Turbo Silver,Classic Cars,69.78,Cambridge,USA,4258,2512.08,1746,4258.08
13-10-2004,10305,28,94.38,1980’s GM Manhattan Express,Trucks and Buses,53.93,Cambridge,USA,2643,1510.04,1132.6,2642.64
13-10-2004,10305,40,48.7,1954 Greyhound Scenicruiser,Trucks and Buses,25.98,Cambridge,USA,1948,1039.2,908.8,1948
13-10-2004,10305,42,109.96,Diamond T620 Semi-Skirted Tanker,Trucks and Buses,68.29,Cambridge,USA,4618,2868.18,1750.14,4618.32
14-10-2004,10306,31,182.86,2001 Ferrari Enzo,Classic Cars,95.59,Manchester,UK,5669,2963.29,2705.37,5668.66
14-10-2004,10306,34,145.04,1969 Corvair Monza,Classic Cars,89.14,Manchester,UK,4931,3030.76,1900.6,4931.36
14-10-2004,10306,20,145.34,1969 Ford Falcon,Classic Cars,83.05,Manchester,UK,2907,1661,1245.8,2906.8
14-10-2004,10306,32,114.74,1903 Ford Model A,Vintage Cars,68.3,Manchester,UK,3672,2185.6,1486.08,3671.68
14-10-2004,10306,40,83.7,Collectable Wooden Train,Trains,67.56,Manchester,UK,3348,2702.4,645.6,3348
14-10-2004,10306,23,126.39,1970 Triumph Spitfire,Classic Cars,91.92,Manchester,UK,2907,2114.16,792.81,2906.97
14-10-2004,10306,39,85.14,1904 Buick Runabout,Vintage Cars,52.66,Manchester,UK,3320,2053.74,1266.72,3320.46
14-10-2004,10306,29,109.37,18th century schooner,Ships,82.34,Manchester,UK,3172,2387.86,783.87,3171.73
14-10-2004,10306,31,76.12,1912 Ford Model T Delivery Wagon,Vintage Cars,46.91,Manchester,UK,2360,1454.21,905.51,2359.72
14-10-2004,10306,46,60.28,1950's Chicago Surface Lines Streetcar,Trains,26.72,Manchester,UK,2773,1229.12,1543.76,2772.88
14-10-2004,10306,34,51.55,1962 City of Detroit Streetcar,Trains,37.49,Manchester,UK,1753,1274.66,478.04,1752.7
14-10-2004,10306,50,61.34,The Schooner Bluenose,Ships,34,Manchester,UK,3067,1700,1367,3067
14-10-2004,10306,38,73.62,The Mayflower,Ships,43.3,Manchester,UK,2798,1645.4,1152.16,2797.56
14-10-2004,10306,43,62.16,The USS Constitution Ship,Ships,33.97,Manchester,UK,2673,1460.71,1212.17,2672.88
14-10-2004,10306,32,99.17,The Titanic,Ships,51.09,Manchester,UK,3173,1634.88,1538.56,3173.44
14-10-2004,10306,30,87.39,The Queen Mary,Ships,53.63,Manchester,UK,2622,1608.9,1012.8,2621.7
14-10-2004,10306,35,48.05,Pont Yacht,Ships,33.3,Manchester,UK,1682,1165.5,516.25,1681.75
14-10-2004,10307,22,118.32,1972 Alfa Romeo GTA,Classic Cars,85.68,Philadelphia,USA,2603,1884.96,718.08,2603.04
14-10-2004,10307,39,135.61,1980s Black Hawk Helicopter,Planes,77.27,Philadelphia,USA,5289,3013.53,2275.26,5288.79
14-10-2004,10307,31,71.4,1999 Yamaha Speed Boat,Ships,51.61,Philadelphia,USA,2213,1599.91,613.49,2213.4
14-10-2004,10307,48,92.11,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,64.58,Philadelphia,USA,4421,3099.84,1321.44,4421.28
14-10-2004,10307,25,58.23,1900s Vintage Bi-Plane,Planes,34.25,Philadelphia,USA,1456,856.25,599.5,1455.75
14-10-2004,10307,22,64.44,1937 Horch 930V Limousine,Vintage Cars,26.3,Philadelphia,USA,1418,578.6,839.08,1417.68
14-10-2004,10307,22,75.47,1940 Ford Delivery Sedan,Vintage Cars,48.64,Philadelphia,USA,1660,1070.08,590.26,1660.34
14-10-2004,10307,34,81.47,HMS Bounty,Ships,39.83,Philadelphia,USA,2770,1354.22,1415.76,2769.98
14-10-2004,10307,34,44.2,Boeing X-32A JSF,Planes,32.77,Philadelphia,USA,1503,1114.18,388.62,1502.8
15-10-2004,10308,34,115.37,1996 Moto Guzzi 1100i,Motorcycles,68.99,White Plains,USA,3923,2345.66,1576.92,3922.58
15-10-2004,10308,20,187.85,2003 Harley-Davidson Eagle Drag Bike,Motorcycles,91.02,White Plains,USA,3757,1820.4,1936.6,3757
15-10-2004,10308,27,81.95,P-51-D Mustang,Planes,49,White Plains,USA,2213,1323,889.65,2212.65
15-10-2004,10308,34,48.46,1936 Harley Davidson El Knucklehead,Motorcycles,24.23,White Plains,USA,1648,823.82,823.82,1647.64
15-10-2004,10308,31,99.57,1928 British Royal Navy Airplane,Planes,66.74,White Plains,USA,3087,2068.94,1017.73,3086.67
15-10-2004,10308,47,68.55,1960 BSA Gold Star DBD34,Motorcycles,37.32,White Plains,USA,3222,1754.04,1467.81,3221.85
15-10-2004,10308,43,58,Corsair F4U ( Bird Cage),Planes,29.34,White Plains,USA,2494,1261.62,1232.38,2494
15-10-2004,10308,44,71.73,1900s Vintage Tri-Plane,Planes,36.23,White Plains,USA,3156,1594.12,1562,3156.12
15-10-2004,10308,24,99.89,1997 BMW F650 ST,Motorcycles,66.92,White Plains,USA,2397,1606.08,791.28,2397.36
15-10-2004,10308,46,61.22,1928 Ford Phaeton Deluxe,Vintage Cars,33.02,White Plains,USA,2816,1518.92,1297.2,2816.12
15-10-2004,10308,47,37.09,1930 Buick Marquette Phaeton,Vintage Cars,27.06,White Plains,USA,1743,1271.82,471.41,1743.23
15-10-2004,10308,21,73.07,American Airlines: B767-300,Planes,51.15,White Plains,USA,1534,1074.15,460.32,1534.47
15-10-2004,10308,35,88.75,America West Airlines B757-200,Planes,68.8,White Plains,USA,3106,2408,698.25,3106.25
15-10-2004,10308,31,100.85,ATA: B757-300,Planes,59.33,White Plains,USA,3126,1839.23,1287.12,3126.35
15-10-2004,10308,21,79.2,F/A 18 Hornet 1/72,Planes,54.4,White Plains,USA,1663,1142.4,520.8,1663.2
15-10-2004,10308,39,62.93,American Airlines: MD-11S,Planes,36.27,White Plains,USA,2454,1414.53,1039.74,2454.27
15-10-2004,10309,41,94.74,1969 Harley Davidson Ultimate Chopper,Motorcycles,48.81,Stavern,Norway,3884,2001.21,1883.13,3884.34
15-10-2004,10309,26,144.6,2002 Suzuki XREO,Motorcycles,66.27,Stavern,Norway,3760,1723.02,2036.58,3759.6
15-10-2004,10309,21,96.92,1997 BMW R 1100 S,Motorcycles,60.86,Stavern,Norway,2035,1278.06,757.26,2035.32
15-10-2004,10309,24,59.56,1982 Ducati 900 Monster,Motorcycles,47.1,Stavern,Norway,1429,1130.4,299.04,1429.44
15-10-2004,10309,50,93.89,1974 Ducati 350 Mk3 Desmo,Motorcycles,56.13,Stavern,Norway,4694,2806.5,1888,4694.5
15-10-2004,10309,28,74.04,2002 Yamaha YZR M1,Motorcycles,34.17,Stavern,Norway,2073,956.76,1116.36,2073.12
16-10-2004,10310,33,165.38,1968 Ford Mustang,Classic Cars,95.34,Köln,Germany,5458,3146.22,2311.32,5457.54
16-10-2004,10310,24,105.7,1968 Dodge Charger,Classic Cars,75.16,Köln,Germany,2537,1803.84,732.96,2536.8
16-10-2004,10310,49,77.41,1970 Plymouth Hemi Cuda,Classic Cars,31.92,Köln,Germany,3793,1564.08,2229.01,3793.09
16-10-2004,10310,25,101.34,1969 Dodge Charger,Classic Cars,58.73,Köln,Germany,2534,1468.25,1065.25,2533.5
16-10-2004,10310,37,128.8,1993 Mazda RX-7,Classic Cars,83.51,Köln,Germany,4766,3089.87,1675.73,4765.6
16-10-2004,10310,20,66.99,1948 Porsche 356-A Roadster,Classic Cars,53.9,Köln,Germany,1340,1078,261.8,1339.8
16-10-2004,10310,24,129.45,1995 Honda Civic,Classic Cars,93.89,Köln,Germany,3107,2253.36,853.44,3106.8
16-10-2004,10310,48,159.18,1992 Ferrari 360 Spider red,Classic Cars,77.9,Köln,Germany,7641,3739.2,3901.44,7640.64
16-10-2004,10310,27,70.76,1969 Dodge Super Bee,Classic Cars,49.05,Köln,Germany,1911,1324.35,586.17,1910.52
16-10-2004,10310,49,122,1976 Ford Gran Torino,Classic Cars,73.49,Köln,Germany,5978,3601.01,2376.99,5978
16-10-2004,10310,42,59.06,1957 Vespa GS150,Motorcycles,32.95,Köln,Germany,2481,1383.9,1096.62,2480.52
16-10-2004,10310,40,133.92,1957 Corvette Convertible,Classic Cars,69.93,Köln,Germany,5357,2797.2,2559.6,5356.8
16-10-2004,10310,33,33.23,1982 Lamborghini Diablo,Classic Cars,16.24,Köln,Germany,1097,535.92,560.67,1096.59
16-10-2004,10310,38,50.21,1971 Alpine Renault 1600s,Classic Cars,38.58,Köln,Germany,1908,1466.04,441.94,1907.98
16-10-2004,10310,45,139.03,1956 Porsche 356A Coupe,Classic Cars,98.3,Köln,Germany,6256,4423.5,1832.85,6256.35
16-10-2004,10310,49,75.18,1961 Chevrolet Impala,Classic Cars,32.33,Köln,Germany,3684,1584.17,2099.65,3683.82
16-10-2004,10310,36,38.62,1982 Ducati 996 R,Motorcycles,24.14,Köln,Germany,1390,869.04,521.28,1390.32
16-10-2004,10311,29,124.44,1965 Aston Martin DB5,Classic Cars,65.96,Madrid,Spain,3609,1912.84,1695.92,3608.76
16-10-2004,10311,43,114.84,1999 Indy 500 Monte Carlo SS,Classic Cars,56.76,Madrid,Spain,4938,2440.68,2497.44,4938.12
16-10-2004,10311,32,134.22,1948 Porsche Type 356 Roadster,Classic Cars,62.16,Madrid,Spain,4295,1989.12,2305.92,4295.04
16-10-2004,10311,41,92.03,1932 Alfa Romeo 8C2300 Spider Sport,Vintage Cars,43.26,Madrid,Spain,3773,1773.66,1999.57,3773.23
16-10-2004,10311,25,66.99,1957 Ford Thunderbird,Classic Cars,34.21,Madrid,Spain,1675,855.25,819.5,1674.75
16-10-2004,10311,26,70.55,1970 Chevy Chevelle SS 454,Classic Cars,49.24,Madrid,Spain,1834,1280.24,554.06,1834.3
16-10-2004,10311,45,48.8,1966 Shelby Cobra 427 S/C,Classic Cars,29.18,Madrid,Spain,2196,1313.1,882.9,2196
16-10-2004,10311,28,89.05,1949 Jaguar XK 120,Classic Cars,47.25,Madrid,Spain,2493,1323,1170.4,2493.4
16-10-2004,10311,43,116.27,1952 Citroen-15CV,Classic Cars,72.82,Madrid,Spain,5000,3131.26,1868.35,4999.61
16-10-2004,10311,25,85.61,1969 Chevrolet Camaro Z28,Classic Cars,50.51,Madrid,Spain,2140,1262.75,877.5,2140.25
16-10-2004,10311,46,91.02,2002 Chevy Corvette,Classic Cars,62.11,Madrid,Spain,4187,2857.06,1329.86,4186.92
21-10-2004,10312,48,214.3,1952 Alpine Renault 1300,Classic Cars,98.58,San Rafael,USA,10286,4731.84,5554.56,10286.4
21-10-2004,10312,32,101.5,1940 Ford Pickup Truck,Trucks and Buses,58.33,San Rafael,USA,3248,1866.56,1381.44,3248
21-10-2004,10312,43,102.74,1937 Lincoln Berline,Vintage Cars,60.62,San Rafael,USA,4418,2606.66,1811.16,4417.82
21-10-2004,10312,25,43.67,1936 Mercedes-Benz 500K Special Roadster,Vintage Cars,24.26,San Rafael,USA,1092,606.5,485.25,1091.75
21-10-2004,10312,48,146.2,1917 Grand Touring Sedan,Vintage Cars,86.7,San Rafael,USA,7018,4161.6,2856,7017.6
21-10-2004,10312,30,48.43,1911 Ford Town Car,Vintage Cars,33.3,San Rafael,USA,1453,999,453.9,1452.9
21-10-2004,10312,31,111.87,1932 Model A Ford J-Coupe,Vintage Cars,58.48,San Rafael,USA,3468,1812.88,1655.09,3467.97
21-10-2004,10312,25,150.19,1928 Mercedes-Benz SSK,Vintage Cars,72.56,San Rafael,USA,3755,1814,1940.75,3754.75
21-10-2004,10312,37,91.18,1913 Ford Model T Speedster,Vintage Cars,60.78,San Rafael,USA,3374,2248.86,1124.8,3373.66
21-10-2004,10312,35,54.34,1934 Ford V8 Coupe,Vintage Cars,34.35,San Rafael,USA,1902,1202.25,699.65,1901.9
21-10-2004,10312,38,93.2,18th Century Vintage Horse Carriage,Vintage Cars,60.74,San Rafael,USA,3542,2308.12,1233.48,3541.6
21-10-2004,10312,33,84.33,1917 Maxwell Touring Car,Vintage Cars,57.54,San Rafael,USA,2783,1898.82,884.07,2782.89
21-10-2004,10312,39,44.27,1939 Cadillac Limousine,Vintage Cars,23.14,San Rafael,USA,1727,902.46,824.07,1726.53
21-10-2004,10312,39,27.88,1939 Chevrolet Deluxe Coupe,Vintage Cars,22.57,San Rafael,USA,1087,880.23,207.09,1087.32
21-10-2004,10312,23,43.46,1938 Cadillac V-16 Presidential Limousine,Vintage Cars,20.61,San Rafael,USA,1000,474.03,525.55,999.58
21-10-2004,10312,31,40.21,1936 Mercedes Benz 500k Roadster,Vintage Cars,21.75,San Rafael,USA,1247,674.25,572.26,1246.51
21-10-2004,10312,44,96.42,1936 Chrysler Airflow,Vintage Cars,57.46,San Rafael,USA,4242,2528.24,1714.24,4242.48
22-10-2004,10313,40,141.83,1962 LanciaA Delta 16V,Classic Cars,103.42,Vancouver,Canada,5673,4136.8,1536.4,5673.2
22-10-2004,10313,21,131.2,1958 Setra Bus,Trucks and Buses,77.9,Vancouver,Canada,2755,1635.9,1119.3,2755.2
22-10-2004,10313,29,109.23,1964 Mercedes Tour Bus,Trucks and Buses,74.86,Vancouver,Canada,3168,2170.94,996.73,3167.67
22-10-2004,10313,34,52.87,1926 Ford Fire Engine,Trucks and Buses,24.92,Vancouver,Canada,1798,847.28,950.3,1797.58
22-10-2004,10313,25,143.94,1992 Ferrari 360 Spider red,Classic Cars,77.9,Vancouver,Canada,3598,1947.5,1651,3598.5
22-10-2004,10313,28,110.18,1940s Ford truck,Trucks and Buses,84.76,Vancouver,Canada,3085,2373.28,711.76,3085.04
22-10-2004,10313,42,102.23,1962 Volkswagen Microbus,Trucks and Buses,61.34,Vancouver,Canada,4294,2576.28,1717.38,4293.66
22-10-2004,10313,27,96.31,1980’s GM Manhattan Express,Trucks and Buses,53.93,Vancouver,Canada,2600,1456.11,1144.26,2600.37
22-10-2004,10313,38,48.7,1954 Greyhound Scenicruiser,Trucks and Buses,25.98,Vancouver,Canada,1851,987.24,863.36,1850.6
22-10-2004,10313,34,55.59,1996 Peterbilt 379 Stake Bed with Outrigger,Trucks and Buses,33.61,Vancouver,Canada,1890,1142.74,747.32,1890.06
22-10-2004,10313,30,96.09,1982 Camaro Z28,Classic Cars,46.53,Vancouver,Canada,2883,1395.9,1486.8,2882.7
22-10-2004,10314,38,176.63,2001 Ferrari Enzo,Classic Cars,95.59,Århus,Denmark,6712,3632.42,3079.52,6711.94
22-10-2004,10314,46,125.4,1969 Corvair Monza,Classic Cars,89.14,Århus,Denmark,5768,4100.44,1667.96,5768.4
22-10-2004,10314,36,169.56,1969 Ford Falcon,Classic Cars,83.05,Århus,Denmark,6104,2989.8,3114.36,6104.16
22-10-2004,10314,45,95.99,1957 Chevy Pickup,Trucks and Buses,55.7,Århus,Denmark,4320,2506.5,1813.05,4319.55
22-10-2004,10314,42,135.9,1998 Chrysler Plymouth Prowler,Classic Cars,101.51,Århus,Denmark,5708,4263.42,1444.38,5707.8
22-10-2004,10314,20,129.76,1903 Ford Model A,Vintage Cars,68.3,Århus,Denmark,2595,1366,1229.2,2595.2
22-10-2004,10314,23,84.71,Collectable Wooden Train,Trains,67.56,Århus,Denmark,1948,1553.88,394.45,1948.33
22-10-2004,10314,29,129.26,1970 Triumph Spitfire,Classic Cars,91.92,Århus,Denmark,3749,2665.68,1082.86,3748.54
22-10-2004,10314,44,51.44,1970 Dodge Coronet,Classic Cars,32.37,Århus,Denmark,2263,1424.28,839.08,2263.36
22-10-2004,10314,39,31.82,1958 Chevy Corvette Limited Edition,Classic Cars,15.91,Århus,Denmark,1241,620.49,620.49,1240.98
22-10-2004,10314,38,111.18,1992 Porsche Cayenne Turbo Silver,Classic Cars,69.78,Århus,Denmark,4225,2651.64,1573.2,4224.84
22-10-2004,10314,35,58.41,1950's Chicago Surface Lines Streetcar,Trains,26.72,Århus,Denmark,2044,935.2,1109.15,2044.35
22-10-2004,10314,28,115.75,Diamond T620 Semi-Skirted Tanker,Trucks and Buses,68.29,Århus,Denmark,3241,1912.12,1328.88,3241
22-10-2004,10314,38,50.38,1962 City of Detroit Streetcar,Trains,37.49,Århus,Denmark,1914,1424.62,489.82,1914.44
22-10-2004,10314,23,83.15,The Mayflower,Ships,43.3,Århus,Denmark,1912,995.9,916.55,1912.45
29-10-2004,10315,36,78.12,1904 Buick Runabout,Vintage Cars,52.66,Nantes,France,2812,1895.76,916.56,2812.32
29-10-2004,10315,35,111.83,18th century schooner,Ships,82.34,Nantes,France,3914,2881.9,1032.15,3914.05
29-10-2004,10315,24,78.77,1912 Ford Model T Delivery Wagon,Vintage Cars,46.91,Nantes,France,1890,1125.84,764.64,1890.48
29-10-2004,10315,41,60.67,The Schooner Bluenose,Ships,34,Nantes,France,2487,1394,1093.47,2487.47
29-10-2004,10315,31,99.17,The Titanic,Ships,51.09,Nantes,France,3074,1583.79,1490.48,3074.27
29-10-2004,10315,37,88.39,The Queen Mary,Ships,53.63,Nantes,France,3270,1984.31,1286.12,3270.43
29-10-2004,10315,40,51.32,Pont Yacht,Ships,33.3,Nantes,France,2053,1332,720.8,2052.8
01-11-2004,10316,33,126.48,1972 Alfa Romeo GTA,Classic Cars,85.68,Cowes,UK,4174,2827.44,1346.4,4173.84
01-11-2004,10316,27,140.34,1980s Black Hawk Helicopter,Planes,77.27,Cowes,UK,3789,2086.29,1702.89,3789.18
01-11-2004,10316,21,72.26,1999 Yamaha Speed Boat,Ships,51.61,Cowes,UK,1517,1083.81,433.65,1517.46
01-11-2004,10316,47,89.99,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,64.58,Cowes,UK,4230,3035.26,1194.27,4229.53
01-11-2004,10316,25,93.01,1928 British Royal Navy Airplane,Planes,66.74,Cowes,UK,2325,1668.5,656.75,2325.25
01-11-2004,10316,34,67.14,1900s Vintage Bi-Plane,Planes,34.25,Cowes,UK,2283,1164.5,1118.26,2282.76
01-11-2004,10316,47,55.23,1937 Horch 930V Limousine,Vintage Cars,26.3,Cowes,UK,2596,1236.1,1359.71,2595.81
01-11-2004,10316,25,77.15,1940 Ford Delivery Sedan,Vintage Cars,48.64,Cowes,UK,1929,1216,712.75,1928.75
01-11-2004,10316,30,67.56,Corsair F4U ( Bird Cage),Planes,29.34,Cowes,UK,2027,880.2,1146.6,2026.8
01-11-2004,10316,24,59.16,1928 Ford Phaeton Deluxe,Vintage Cars,33.02,Cowes,UK,1420,792.48,627.36,1419.84
01-11-2004,10316,34,36.66,1930 Buick Marquette Phaeton,Vintage Cars,27.06,Cowes,UK,1246,920.04,326.4,1246.44
01-11-2004,10316,34,74.9,American Airlines: B767-300,Planes,51.15,Cowes,UK,2547,1739.1,807.5,2546.6
01-11-2004,10316,45,73.32,HMS Bounty,Ships,39.83,Cowes,UK,3299,1792.35,1507.05,3299.4
01-11-2004,10316,23,85.76,America West Airlines B757-200,Planes,68.8,Cowes,UK,1972,1582.4,390.08,1972.48
01-11-2004,10316,48,67.22,The USS Constitution Ship,Ships,33.97,Cowes,UK,3227,1630.56,1596,3226.56
01-11-2004,10316,48,77.6,F/A 18 Hornet 1/72,Planes,54.4,Cowes,UK,3725,2611.2,1113.6,3724.8
01-11-2004,10316,44,68.11,American Airlines: MD-11S,Planes,36.27,Cowes,UK,2997,1595.88,1400.96,2996.84
01-11-2004,10316,34,43.7,Boeing X-32A JSF,Planes,32.77,Cowes,UK,1486,1114.18,371.62,1485.8
02-11-2004,10317,35,69.55,1900s Vintage Tri-Plane,Planes,36.23,Burlingame,USA,2434,1268.05,1166.2,2434.25
02-11-2004,10318,46,84.22,1969 Harley Davidson Ultimate Chopper,Motorcycles,48.81,Allentown,USA,3874,2245.26,1628.86,3874.12
02-11-2004,10318,45,102.29,1996 Moto Guzzi 1100i,Motorcycles,68.99,Allentown,USA,4603,3104.55,1498.5,4603.05
